student_id,name,department,semester
68,Regina Medina,Electrical Engineering,3
48,Christopher Evans,Computer Science,4
15,Jimmy Hernandez,Computer Science,1
37,Christine Ayala,Electrical Engineering,3
79,Katie Chandler,Computer Science,1
83,Jeffrey Garza,Electrical Engineering,8
23,Cassandra Patterson,Computer Science,5
93,Elizabeth Thomas,Software Engineering,5
65,Kyle Henson,Mechanical Engineering,2
28,Ryan Martin,Software Engineering,6
56,Jason Andersen,Computer Science,7
76,Richard King,Software Engineering,1
90,Kristina Butler,Computer Science,5
14,Richard King,Software Engineering,5
62,Charles Gates,Electrical Engineering,5
36,Karl Hubbard,Electrical Engineering,4
83,Dr. Jennifer Larson,Biomedical Engineering,6
20,Courtney Warren,Software Engineering,6
2,Dustin Gonzales,Software Engineering,5
50,Rose Pierce,Biomedical Engineering,4
7,Deborah Cole,Computer Science,4
94,James Davis,Software Engineering,3
44,Austin Phillips,Biomedical Engineering,1
81,Victoria Salas,Civil Engineering,7
90,Sharon Andrews,Civil Engineering,5
39,Kara Bradford,Software Engineering,4
8,Steven Johnson,Civil Engineering,8
3,Charles Gates,Software Engineering,5
75,Samantha Johnson,Software Engineering,3
39,Pamela Rodriguez,Software Engineering,7
76,Joseph Jenkins,Software Engineering,1
75,Eric Bean,Electrical Engineering,6
33,Francis Kim,Electrical Engineering,3
5,Charles Gates,Software Engineering,6
2,Matthew Noble,Computer Science,5
72,Kristen Perkins,Software Engineering,4
84,Joe Smith,Electrical Engineering,8
61,Dustin Gonzales,Computer Science,1
68,Jimmy Hernandez,Computer Science,3
35,Katie Chandler,Mechanical Engineering,5
48,Regina Medina,Biomedical Engineering,2
42,Francis Kim,Electrical Engineering,6
31,Kara Bradford,Software Engineering,6
3,Sabrina Johnson,Software Engineering,6
49,Crystal Gonzalez,Computer Science,7
40,Steven Boyle,Civil Engineering,4
93,Matthew Johnson,Software Engineering,6
18,Leroy Kent,Biomedical Engineering,8
66,Dr. Jennifer Larson,Electrical Engineering,5
90,Courtney Warren,Civil Engineering,1
47,Pamela Rodriguez,Electrical Engineering,6
57,Crystal Gonzalez,Software Engineering,7
33,April Hernandez DDS,Software Engineering,3
31,Timothy Moore,Civil Engineering,4
21,Victoria Salas,Electrical Engineering,1
85,Adam Phillips,Biomedical Engineering,4
14,Kelly Bernard,Electrical Engineering,7
95,Joe Smith,Software Engineering,3
6,Erin Hernandez,Civil Engineering,8
17,James Andrews,Software Engineering,5
7,Dustin Gonzales,Civil Engineering,4
67,Austin Phillips,Civil Engineering,2
1,Victoria Salas,Software Engineering,7
90,Jason Wheeler,Civil Engineering,6
38,Christopher Valdez,Civil Engineering,3
70,Katie Chandler,Computer Science,8
68,Kyle Henson,Computer Science,5
3,Ashley Tanner,Electrical Engineering,4
36,Jason Wheeler,Biomedical Engineering,5
44,Brandon Simmons,Computer Science,2
68,Ryan Martin,Civil Engineering,4
66,Kristie Blankenship,Electrical Engineering,4
16,Briana Nunez,Mechanical Engineering,7
22,Stacy Becker,Electrical Engineering,7
62,Jason Andersen,Electrical Engineering,6
95,Robert Ford,Computer Science,2
86,Joe Smith,Computer Science,1
20,Nicholas Moore,Computer Science,4
6,Adam Phillips,Computer Science,4
96,Suzanne Perry,Electrical Engineering,6
79,Samantha Johnson,Biomedical Engineering,7
94,Alexis Smith,Computer Science,8
59,Jennifer Krueger,Software Engineering,1
46,Cindy Sullivan,Software Engineering,5
45,Dustin Gonzales,Electrical Engineering,3
34,Elizabeth Thomas,Computer Science,6
66,Daniel Evans,Civil Engineering,8
31,Brenda Burke,Software Engineering,5
61,Wendy Pacheco,Computer Science,5
52,Kristina Butler,Civil Engineering,3
39,Daniel Carter,Civil Engineering,4
80,Michelle Martinez,Software Engineering,7
45,Brandon Simmons,Software Engineering,5
10,Emily Burton,Biomedical Engineering,5
85,Brandon Simmons,Computer Science,3
96,Matthew Noble,Electrical Engineering,6
16,Kristie Blankenship,Biomedical Engineering,6
38,Karen Simpson,Computer Science,8
14,John Jackson,Biomedical Engineering,8
36,Emily Manning,Mechanical Engineering,7
87,Tristan Baxter,Software Engineering,4
71,Joseph Sawyer,Electrical Engineering,5
61,Kevin Sims,Software Engineering,3
5,Frank Munoz,Civil Engineering,7
4,Laura Wilson,Software Engineering,5
30,Benjamin Austin,Biomedical Engineering,6
89,Kristen Perkins,Biomedical Engineering,7
67,Charles Gates,Electrical Engineering,1
16,Kyle Henson,Software Engineering,8
5,Todd Beltran,Electrical Engineering,3
60,Kara Bradford,Mechanical Engineering,4
52,Cassidy Harper,Civil Engineering,3
62,Brenda Burke,Computer Science,1
14,Richard King,Software Engineering,2
25,Ryan Martin,Mechanical Engineering,3
20,Jason Wheeler,Civil Engineering,7
20,Jennifer Krueger,Computer Science,5
64,Samantha Johnson,Software Engineering,5
15,Kyle Henson,Biomedical Engineering,4
98,Betty Moore,Electrical Engineering,8
34,Christopher Roy,Software Engineering,4
15,Kristina Butler,Software Engineering,4
40,Francis Kim,Biomedical Engineering,5
95,Joe Smith,Software Engineering,7
44,Daniel Evans,Electrical Engineering,8
78,Tristan Baxter,Civil Engineering,1
14,Emily Manning,Biomedical Engineering,3
39,Jason Wheeler,Computer Science,6
79,Angela Greene,Mechanical Engineering,6
10,Brenda Burke,Civil Engineering,3
74,Bruce Cisneros,Biomedical Engineering,4
15,Robert Ford,Computer Science,4
2,Jeffrey Garza,Electrical Engineering,8
26,Rose Pierce,Electrical Engineering,4
88,Cassandra Patterson,Electrical Engineering,4
39,Kelly Fowler,Mechanical Engineering,6
95,Paul Hays,Computer Science,7
8,Raymond Ochoa,Biomedical Engineering,2
61,Lisa Singh,Software Engineering,1
69,Timothy King,Software Engineering,4
6,Steven Johnson,Civil Engineering,6
40,Sharon Andrews,Biomedical Engineering,6
29,Joe Smith,Electrical Engineering,5
96,Karl Hubbard,Mechanical Engineering,5
94,Samantha Johnson,Computer Science,7
90,Crystal Gonzalez,Software Engineering,4
93,Steven Johnson,Civil Engineering,7
31,Wendy Pacheco,Software Engineering,4
41,Jeffrey Garza,Civil Engineering,8
29,Brandon Simmons,Mechanical Engineering,1
63,Briana Nunez,Software Engineering,3
93,Elizabeth Thomas,Biomedical Engineering,3
3,Alexis Smith,Biomedical Engineering,6
34,Suzanne Perry,Software Engineering,2
93,Daniel Carter,Computer Science,6
100,Emily Burton,Electrical Engineering,3
12,Laura Lopez,Civil Engineering,5
52,Joseph Sawyer,Computer Science,4
31,Kevin Sims,Mechanical Engineering,4
82,Kara Bradford,Software Engineering,5
22,Joseph Sawyer,Mechanical Engineering,7
2,Kevin Sims,Civil Engineering,8
25,James Davis,Mechanical Engineering,6
25,James Andrews,Mechanical Engineering,1
99,Nicholas Moore,Computer Science,3
65,Sharon Andrews,Civil Engineering,2
4,Wendy Pacheco,Civil Engineering,6
68,Austin Phillips,Civil Engineering,4
27,Christopher Roy,Civil Engineering,1
21,Karl Hubbard,Software Engineering,2
37,Christopher Roy,Biomedical Engineering,4
16,Jennifer Krueger,Biomedical Engineering,4
60,Nicholas Moore,Software Engineering,6
62,Kristen Perkins,Electrical Engineering,8
67,April Hernandez DDS,Biomedical Engineering,5
23,Cindy Sullivan,Software Engineering,6
12,Tristan Baxter,Software Engineering,7
97,Richard King,Software Engineering,7
54,Brenda Burke,Mechanical Engineering,8
72,Robert Ford,Mechanical Engineering,3
27,Lisa Singh,Computer Science,5
8,Sharon Andrews,Software Engineering,4
31,Lisa Singh,Mechanical Engineering,3
77,Betty Moore,Electrical Engineering,7
18,Daniel Carter,Electrical Engineering,1
80,Stacy Becker,Biomedical Engineering,7
18,Karl Hubbard,Biomedical Engineering,1
14,Jeffrey Garza,Electrical Engineering,6
79,Michael Mitchell,Mechanical Engineering,5
25,Briana Nunez,Civil Engineering,4
53,Randy Johnston,Electrical Engineering,5
82,Benjamin Austin,Computer Science,1
94,Cassandra Patterson,Mechanical Engineering,1
39,Nicholas Moore,Electrical Engineering,3
64,Emily Stokes,Computer Science,1
32,Dr. Jennifer Larson,Electrical Engineering,8
47,Lisa Warner,Civil Engineering,2
41,Kristina Butler,Computer Science,3
19,Tracie Martinez,Software Engineering,1
18,Karen Schultz,Electrical Engineering,7
78,Alejandro Parker,Civil Engineering,5
12,Jason Wheeler,Biomedical Engineering,2
85,Joseph Sawyer,Software Engineering,5
29,Lisa Warner,Mechanical Engineering,3
62,Crystal Gonzalez,Civil Engineering,4
56,Todd Beltran,Software Engineering,8
17,Alexis Smith,Software Engineering,8
94,Michael Mitchell,Computer Science,1
39,Erin Hernandez,Civil Engineering,4
64,Richard King,Biomedical Engineering,2
31,Daniel Carter,Electrical Engineering,6
79,Todd Beltran,Software Engineering,5
65,Cassandra Patterson,Software Engineering,3
13,Aaron Johnson,Civil Engineering,3
59,Kara Bradford,Mechanical Engineering,6
68,Christy Crane,Electrical Engineering,7
15,Laura Wilson,Biomedical Engineering,7
90,Jimmy Hernandez,Mechanical Engineering,5
37,Charles Gates,Electrical Engineering,4
53,Cassandra Patterson,Computer Science,5
18,Sharon Andrews,Computer Science,4
96,Joseph Sawyer,Electrical Engineering,1
13,Karen Simpson,Civil Engineering,6
82,Karen Simpson,Computer Science,2
85,Austin Phillips,Electrical Engineering,2
27,Tristan Baxter,Civil Engineering,8
91,Regina Medina,Biomedical Engineering,4
33,Cassidy Harper,Mechanical Engineering,5
36,Elizabeth Thomas,Computer Science,7
83,Ashley Thomas,Software Engineering,3
78,Sabrina Johnson,Software Engineering,6
69,Eric Bean,Biomedical Engineering,4
72,Timothy King,Biomedical Engineering,1
29,Alejandro Parker,Electrical Engineering,1
38,Timothy King,Electrical Engineering,5
92,Wendy Pacheco,Biomedical Engineering,5
98,Matthew Noble,Software Engineering,5
6,Victoria Salas,Civil Engineering,4
60,Betty Moore,Civil Engineering,7
20,Kara Bradford,Software Engineering,5
73,Christopher Valdez,Software Engineering,6
32,Betty Moore,Computer Science,2
95,Ashley Thomas,Computer Science,6
54,Jason Wheeler,Computer Science,4
92,Michael Farley,Mechanical Engineering,5
20,Todd Beltran,Software Engineering,2
17,Tristan Baxter,Software Engineering,8
79,Christopher Valdez,Computer Science,7
95,Cassandra Patterson,Civil Engineering,4
63,Aaron Johnson,Mechanical Engineering,8
17,Joseph Sawyer,Software Engineering,5
67,Frank Munoz,Software Engineering,7
79,Elizabeth Thomas,Electrical Engineering,8
50,Dustin Gonzales,Mechanical Engineering,1
54,Alejandro Parker,Software Engineering,4
17,Timothy Moore,Mechanical Engineering,5
65,Brandon Simmons,Computer Science,7
98,James Davis,Electrical Engineering,2
16,Christopher Roy,Biomedical Engineering,5
50,Brenda Burke,Electrical Engineering,2
70,Kelly Fowler,Electrical Engineering,2
15,Todd Beltran,Computer Science,4
39,Daniel Evans,Civil Engineering,6
28,Kyle Henson,Mechanical Engineering,7
18,Jimmy Hernandez,Civil Engineering,8
100,Nicholas Moore,Biomedical Engineering,8
83,Frank Munoz,Computer Science,3
4,James Davis,Computer Science,2
39,Laura Wilson,Electrical Engineering,7
51,Courtney Warren,Mechanical Engineering,1
68,Samantha Johnson,Software Engineering,6
6,Joseph Sawyer,Biomedical Engineering,5
93,Frank Munoz,Computer Science,5
49,Sabrina Johnson,Electrical Engineering,3
76,Tristan Baxter,Software Engineering,8
42,Austin Phillips,Electrical Engineering,5
1,Joseph Sawyer,Software Engineering,4
6,Wendy Pacheco,Electrical Engineering,7
25,Alejandro Parker,Mechanical Engineering,8
100,Matthew Noble,Software Engineering,5
4,Jennifer Krueger,Electrical Engineering,8
7,Jason Wheeler,Civil Engineering,5
48,Christine Ayala,Electrical Engineering,6
49,Sean Lopez,Computer Science,6
5,Marie Daniels,Civil Engineering,2
72,Sabrina Johnson,Electrical Engineering,1
44,Alejandro Parker,Computer Science,4
54,Kara Bradford,Computer Science,5
96,Raymond Ochoa,Software Engineering,4
14,Joe Smith,Computer Science,1
5,Karl Hubbard,Software Engineering,8
24,Jason Andersen,Computer Science,6
93,Daniel Evans,Software Engineering,6
83,Michael Farley,Electrical Engineering,3
12,Kelly Fowler,Civil Engineering,2
78,Timothy Moore,Electrical Engineering,4
23,Brandon Simmons,Computer Science,7
96,Elizabeth Thomas,Software Engineering,6
62,Leroy Kent,Biomedical Engineering,7
81,Francis Kim,Computer Science,4
50,Kelly Fowler,Civil Engineering,5
4,Kelly Bernard,Software Engineering,4
61,Kristen Perkins,Mechanical Engineering,7
50,Aaron Johnson,Mechanical Engineering,4
7,John Jackson,Computer Science,5
9,Daniel Carter,Software Engineering,7
74,Michael Mitchell,Computer Science,1
10,Kelly Bernard,Software Engineering,1
54,Matthew Noble,Mechanical Engineering,3
19,Christopher Evans,Civil Engineering,5
12,Laura Lopez,Computer Science,3
43,Joe Smith,Computer Science,7
62,Cindy Sullivan,Computer Science,1
47,Samantha Johnson,Computer Science,4
42,Michelle Martinez,Computer Science,6
64,Adam Phillips,Software Engineering,4
71,Robert Ford,Software Engineering,1
4,Becky Acosta,Computer Science,2
89,Stacy Becker,Biomedical Engineering,1
94,Marie Daniels,Biomedical Engineering,5
95,Regina Medina,Biomedical Engineering,4
78,Michael Farley,Mechanical Engineering,2
93,Leroy Kent,Biomedical Engineering,2
61,Elizabeth Thomas,Computer Science,4
85,Todd Beltran,Electrical Engineering,6
21,Betty Moore,Computer Science,4
81,Charles Gates,Computer Science,4
46,Cindy Sullivan,Computer Science,4
59,Deborah Cole,Civil Engineering,6
14,Steven Boyle,Civil Engineering,6
7,Emily Burton,Computer Science,6
71,Kevin Sims,Biomedical Engineering,3
94,Elizabeth Thomas,Biomedical Engineering,7
54,Francis Kim,Electrical Engineering,6
61,Katie Chandler,Biomedical Engineering,4
77,Joseph Jenkins,Electrical Engineering,6
82,James Davis,Mechanical Engineering,1
90,Jason Wheeler,Biomedical Engineering,1
41,Alejandro Parker,Electrical Engineering,3
14,Matthew Johnson,Biomedical Engineering,4
64,Ryan Martin,Mechanical Engineering,2
31,Rose Pierce,Electrical Engineering,4
89,Jimmy Hernandez,Civil Engineering,5
25,Courtney Warren,Computer Science,7
60,Ryan Martin,Computer Science,7
35,Steven Johnson,Software Engineering,5
24,Randy Johnston,Civil Engineering,2
40,Lisa Warner,Software Engineering,8
88,Matthew Noble,Computer Science,4
98,Lisa Singh,Electrical Engineering,1
89,Lisa Ward,Civil Engineering,4
7,Victoria Salas,Electrical Engineering,5
87,Lisa Ward,Software Engineering,5
45,Cindy Sullivan,Biomedical Engineering,1
47,Karl Hubbard,Electrical Engineering,5
82,Matthew Johnson,Mechanical Engineering,2
73,Francis Kim,Mechanical Engineering,5
31,Lisa Warner,Electrical Engineering,1
27,Wendy Pacheco,Software Engineering,7
22,Sharon Andrews,Electrical Engineering,5
61,Aaron Johnson,Computer Science,5
70,Joseph Sawyer,Software Engineering,2
64,Kristie Blankenship,Computer Science,8
48,Crystal Gonzalez,Mechanical Engineering,6
73,Joe Smith,Software Engineering,2
67,Angela Greene,Biomedical Engineering,3
92,Christopher Valdez,Electrical Engineering,5
54,Alejandro Parker,Computer Science,1
67,Leroy Kent,Software Engineering,7
23,Cindy Sullivan,Mechanical Engineering,8
27,Brenda Burke,Civil Engineering,4
12,Leroy Kent,Mechanical Engineering,3
4,Steven Johnson,Computer Science,3
22,Victoria Salas,Biomedical Engineering,3
18,Jimmy Hernandez,Civil Engineering,7
40,Karl Hubbard,Electrical Engineering,7
6,Robert Ford,Computer Science,8
53,Brenda Burke,Software Engineering,4
4,Charles Gates,Biomedical Engineering,4
49,Frank Munoz,Software Engineering,7
89,Christopher Valdez,Software Engineering,4
40,Michael Farley,Civil Engineering,3
27,Wendy Pacheco,Computer Science,7
32,Steven Boyle,Civil Engineering,6
52,Cassidy Harper,Mechanical Engineering,5
45,Randy Johnston,Computer Science,1
4,Cassidy Harper,Software Engineering,5
100,Ryan Martin,Software Engineering,1
19,Regina Medina,Electrical Engineering,4
91,Austin Phillips,Biomedical Engineering,3
71,Daniel Carter,Civil Engineering,3
92,Laura Wilson,Civil Engineering,5
55,April Hernandez DDS,Electrical Engineering,2
62,Regina Medina,Civil Engineering,5
16,Karl Hubbard,Software Engineering,1
56,Alejandro Parker,Mechanical Engineering,8
10,Emily Burton,Civil Engineering,5
94,Angela Greene,Software Engineering,7
75,Lisa Ward,Civil Engineering,1
66,Benjamin Austin,Biomedical Engineering,7
89,Regina Medina,Electrical Engineering,5
33,Pamela Rodriguez,Electrical Engineering,4
26,Becky Acosta,Computer Science,5
63,Karen Simpson,Civil Engineering,7
5,Adam Phillips,Software Engineering,5
76,Sean Lopez,Computer Science,7
37,Laura Wilson,Biomedical Engineering,6
46,Katie Chandler,Electrical Engineering,3
42,Briana Nunez,Civil Engineering,4
54,Samantha Johnson,Mechanical Engineering,8
27,Victoria Salas,Electrical Engineering,7
60,Christy Crane,Electrical Engineering,5
83,Emily Stokes,Computer Science,7
26,Francis Kim,Mechanical Engineering,7
30,Suzanne Perry,Electrical Engineering,8
83,Timothy King,Biomedical Engineering,4
87,Laura Lopez,Electrical Engineering,6
44,Bruce Cisneros,Software Engineering,6
50,Daniel Evans,Computer Science,6
